Index,Server,Path,Artist,Album,Song,Genre,Type
3660,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Jazz Crusaders,Southern Comfort,02 Greasy Spoon.mp3,Rock,Load
3661,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Jazz Crusaders,Southern Comfort,03 Get On The Soul Ship.mp3,Rock,Load
3662,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Jazz Crusaders,Southern Comfort,04 Super Stuff.mp3,Rock,Load
3663,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Jazz Crusaders,Southern Comfort,05 Double Bubble.mp3,Rock,Load
3664,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Jazz Crusaders,Southern Comfort,06 The Wells Gone Dry.mp3,Rock,Load
3665,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Jazz Crusaders,Southern Comfort,07 Southern Comfort.mp3,Rock,Load
3666,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Jazz Crusaders,Southern Comfort,08 Time Bomb.mp3,Rock,Load
3667,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Jazz Crusaders,Southern Comfort,09 When There's Love Around.mp3,Rock,Load
3668,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Jazz Crusaders,Southern Comfort,10 Lilies Of The Nile.mp3,Rock,Load
3669,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Jazz Crusaders,Southern Comfort,11 Whispering Pines.mp3,Rock,Load
3670,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Jazz Crusaders,Southern Comfort,12 A Ballad For Joe Louis.mp3,Rock,Load
3671,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Jazz Crusaders,The Best of the Jazz Crusaders,06 Fire Water.mp3,Rock,Load
3672,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Jazz Crusaders,The Best Of The Jazz Crusaders 1961 - 1965,01 Young Rabbit.mp3,Rock,Load
3673,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Jazz Crusaders,The Best Of The Jazz Crusaders 1961 - 1965,02 Scratch.mp3,Rock,Load
3674,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Jazz Crusaders,The Best Of The Jazz Crusaders 1961 - 1965,03 Out Back.mp3,Rock,Load
3675,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Jazz Crusaders,The Best Of The Jazz Crusaders 1961 - 1965,06 Firewater.mp3,Rock,Load
3676,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Kingston Trio,Absolutely The Best,01 Tom Dooley.mp3,Rock,Load
3677,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Kingston Trio,Absolutely The Best,02 M.T.A..mp3,Rock,Load
3678,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Kingston Trio,Absolutely The Best,03 Reverend Mr. Black.mp3,Rock,Load
3679,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Kingston Trio,Absolutely The Best,04 Where Have All The Flowers Gone_.mp3,Rock,Load
3680,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Kingston Trio,Absolutely The Best,05 Raspberries Strawberries.mp3,Rock,Load
3681,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Kingston Trio,Absolutely The Best,06 Greenback Dollar.mp3,Rock,Load
3682,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Kingston Trio,Absolutely The Best,07 Scotch And Soda.mp3,Rock,Load
3683,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Kingston Trio,Absolutely The Best,08 The Tijuana Jail.mp3,Rock,Load
3684,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Kingston Trio,Absolutely The Best,09 Reuben James.mp3,Rock,Load
3685,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Kingston Trio,Absolutely The Best,10 Sloop John B.mp3,Rock,Load
3686,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Kingston Trio,Absolutely The Best,11 Seasons In The Sun.mp3,Rock,Load
3687,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Kingston Trio,Absolutely The Best,12 Take Her Out Of Pity.mp3,Rock,Load
3688,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Kingston Trio,Absolutely The Best,13 Hard Ain't It Hard.mp3,Rock,Load
3689,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Kingston Trio,Absolutely The Best,14 To Morrow.mp3,Rock,Load
3690,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Kinks,Kinks,01 Beautiful Delilah.mp3,Rock,Load
3691,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Kinks,Kinks,02 So Mystifying.mp3,Rock,Load
3692,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Kinks,Kinks,03 Just Can_t Go To Sleep.mp3,Rock,Load
3693,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Kinks,Kinks,04 Long Tall Shorty.mp3,Rock,Load
3694,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Kinks,Kinks,05 I Took My Baby Home.mp3,Rock,Load
3695,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Kinks,Kinks,06 I_m A Lover Not A Fighter.mp3,Rock,Load
3696,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Kinks,Kinks,07 You Really Got Me.mp3,Rock,Load
3697,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Kinks,Kinks,08 Cadillac.mp3,Rock,Load
3698,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Kinks,Kinks,09 Bald Headed Woman.mp3,Rock,Load
3699,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Kinks,Kinks,10 Revenge.mp3,Rock,Load
3700,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Kinks,Kinks,11 Too Much Monkey Business.mp3,Rock,Load
3701,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Kinks,Kinks,12 I_ve Been Driving On Bald Mountain.mp3,Rock,Load
3702,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Kinks,Kinks,13 Stop Your Sobbing.mp3,Rock,Load
3703,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Kinks,Kinks,14 Got Love If You Want It.mp3,Rock,Load
3704,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Kinks,Kinks,15 You Still Want Me.mp3,Rock,Load
3705,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Kinks,Kinks,16 I Don_t Need You Anymore.mp3,Rock,Load
3706,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Kinks,Kinks-Size,01 Tired of Waiting For You.mp3,Rock,Load
3707,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Kinks,Kinks-Size,02 Louie Louie.mp3,Rock,Load
3708,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Kinks,Kinks-Size,03 I've Got That Feeling.mp3,Rock,Load
3709,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Kinks,Kinks-Size,04 Revenge.mp3,Rock,Load
3710,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Kinks,Kinks-Size,05 I Gotta Move.mp3,Rock,Load
3711,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Kinks,Kinks-Size,06 Thins Are Getting Better.mp3,Rock,Load
3712,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Kinks,Kinks-Size,07 I Gotta Go Now.mp3,Rock,Load
3713,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Kinks,Kinks-Size,08 I'm A Lover Not A Fighter.mp3,Rock,Load
3714,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Kinks,Kinks-Size,09 Come On Now.mp3,Rock,Load
3715,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Kinks,Kinks-Size,10 All Day And All Of The Night.mp3,Rock,Load
3716,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Kinks,Lola Versus Powerman And The Moneygoround Part One,01 Introduction.mp3,Rock,Load
3717,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Kinks,Lola Versus Powerman And The Moneygoround Part One,02 The Contenders.mp3,Rock,Load
3718,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Kinks,Lola Versus Powerman And The Moneygoround Part One,03 Strangers.mp3,Rock,Load
3719,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Kinks,Lola Versus Powerman And The Moneygoround Part One,04 Denmark Street.mp3,Rock,Load
3720,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Kinks,Lola Versus Powerman And The Moneygoround Part One,05 Get Back In Line.mp3,Rock,Load
3721,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Kinks,Lola Versus Powerman And The Moneygoround Part One,06 Lola.mp3,Rock,Load
3722,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Kinks,Lola Versus Powerman And The Moneygoround Part One,07 Top Of The Pops.mp3,Rock,Load
3723,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Kinks,Lola Versus Powerman And The Moneygoround Part One,08 The Moneygoround.mp3,Rock,Load
3724,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Kinks,Lola Versus Powerman And The Moneygoround Part One,09 This Time Tomorrow.mp3,Rock,Load
3725,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Kinks,Lola Versus Powerman And The Moneygoround Part One,10 A Long Way From Home.mp3,Rock,Load
3726,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Kinks,Lola Versus Powerman And The Moneygoround Part One,11 Rats.mp3,Rock,Load
3727,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Kinks,Lola Versus Powerman And The Moneygoround Part One,12 Apeman.mp3,Rock,Load
3728,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Kinks,Lola Versus Powerman And The Moneygoround Part One,13 Powerman.mp3,Rock,Load
3729,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Kinks,Lola Versus Powerman And The Moneygoround Part One,14 Got To Be Free.mp3,Rock,Load
3730,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Mamas & The Papas,Greatest Hits,01 California Dreamin'.mp3,Rock,Load
3731,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Mamas & The Papas,Greatest Hits,02 Go Where You Wanna Go.mp3,Rock,Load
3732,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Mamas & The Papas,Greatest Hits,03 Monday Monday.mp3,Rock,Load
3733,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Mamas & The Papas,Greatest Hits,04 I Call Your Name.mp3,Rock,Load
3734,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Mamas & The Papas,Greatest Hits,05 Do You Wanna Dance.mp3,Rock,Load
3735,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Mamas & The Papas,Greatest Hits,06 I Saw Her Again.mp3,Rock,Load
3736,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Mamas & The Papas,Greatest Hits,07 You Baby.mp3,Rock,Load
3737,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Mamas & The Papas,Greatest Hits,08 Dancing Bear.mp3,Rock,Load
3738,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Mamas & The Papas,Greatest Hits,09 Words Of Love.mp3,Rock,Load
3739,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Mamas & The Papas,Greatest Hits,10 No Salt On Her Tail.mp3,Rock,Load
3740,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Mamas & The Papas,Greatest Hits,11 Look Through My Window.mp3,Rock,Load
3741,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Mamas & The Papas,Greatest Hits,12 Dancing In The Street.mp3,Rock,Load
3742,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Mamas & The Papas,Greatest Hits,13 Dedicated To The One I Love.mp3,Rock,Load
3743,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Mamas & The Papas,Greatest Hits,14 Creeque Alley.mp3,Rock,Load
3744,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Mamas & The Papas,Greatest Hits,15 Glad To Be Unhappy.mp3,Rock,Load
3745,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Mamas & The Papas,Greatest Hits,16 Twist And Shout.mp3,Rock,Load
3746,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Mamas & The Papas,Greatest Hits,17 Twelve Thirty.mp3,Rock,Load
3747,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Mamas & The Papas,Greatest Hits,18 My Girl.mp3,Rock,Load
3748,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Mamas & The Papas,Greatest Hits,19 Safe In My Garden.mp3,Rock,Load
3749,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Mamas & The Papas,Greatest Hits,20 Dream A Little Dream Of Me.mp3,Rock,Load
3750,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Marshall Tucker Band,Running With The Wind,01 Running With The Wind.mp3,Rock,Load
3751,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Marshall Tucker Band,Running With The Wind,02 Last of the Singing Cowboys.mp3,Rock,Load
3752,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Marshall Tucker Band,Running With The Wind,02 Pass It On.mp3,Rock,Load
3753,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Marshall Tucker Band,Running With The Wind,03 My Best Friend.mp3,Rock,Load
3754,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Marshall Tucker Band,Running With The Wind,05 Melody Ann.mp3,Rock,Load
3755,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Marshall Tucker Band,Running With The Wind,05 Unto These Hills.mp3,Rock,Load
3756,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Marshall Tucker Band,Running With The Wind,06 Answer to Love.mp3,Rock,Load
3757,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Paul Butterfield Blues Band,Butterfield Blues Band Live,02 Love Disease.mp3,Rock,Load
3758,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Paul Butterfield Blues Band,Butterfield Blues Band Live,03 The Boxer.mp3,Rock,Load
3759,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Paul Butterfield Blues Band,Butterfield Blues Band Live,04 Get Together Again.mp3,Rock,Load
3760,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Paul Butterfield Blues Band,Butterfield Blues Band Live,04 No Amount Of Loving.mp3,Rock,Load
3761,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Paul Butterfield Blues Band,Butterfield Blues Band Live,06 Number Nine.mp3,Rock,Load
3762,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Paul Butterfield Blues Band,The Butterfield Blues Band Live,01 Everything Going To Be Alright 1.mp3,Rock,Load
3763,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Paul Butterfield Blues Band,The Butterfield Blues Band Live,01 Everything Going To Be Alright.mp3,Rock,Load
3764,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Paul Butterfield Blues Band,The Butterfield Blues Band Live,02 Love Disease.mp3,Rock,Load
3765,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Paul Butterfield Blues Band,The Butterfield Blues Band Live,03 The Boxer.mp3,Rock,Load
3766,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Paul Butterfield Blues Band,The Butterfield Blues Band Live,04 No Amount Of Loving.mp3,Rock,Load
3767,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Paul Butterfield Blues Band,The Butterfield Blues Band Live,05 Driftin' and Driftin' 2.mp3,Rock,Load
3768,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Paul Butterfield Blues Band,The Butterfield Blues Band Live,05 Driftin' and Driftin'.mp3,Rock,Load
3769,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Paul Butterfield Blues Band,The Butterfield Blues Band Live,06 Number Nine.mp3,Rock,Load
3770,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Paul Butterfield Blues Band,The Butterfield Blues Band Live,07 I Want To Be With You 1.mp3,Rock,Load
3771,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Paul Butterfield Blues Band,The Butterfield Blues Band Live,07 I Want To Be With You.mp3,Rock,Load
3772,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Paul Butterfield Blues Band,The Butterfield Blues Band Live,08 Born Under A Bad Sign 1.mp3,Rock,Load
3773,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Paul Butterfield Blues Band,The Butterfield Blues Band Live,08 Born Under A Bad Sign.mp3,Rock,Load
3774,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Paul Butterfield Blues Band,The Butterfield Blues Band Live,09 Born Under A Bad Sign.mp3,Rock,Load
3775,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Paul Butterfield Blues Band,The Butterfield Blues Band Live,09 Get Together Again.mp3,Rock,Load
3776,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Paul Butterfield Blues Band,The Butterfield Blues Band Live,10 So Far So Good 2.mp3,Rock,Load
3777,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Paul Butterfield Blues Band,The Butterfield Blues Band Live,10 So Far So Good.mp3,Rock,Load
3778,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Paul Butterfield Blues Band,The Paul Butterfield Blues Band,01 Born In Chicago.mp3,Rock,Load
3779,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Paul Butterfield Blues Band,The Paul Butterfield Blues Band,02 Shake Your Money Maker.mp3,Rock,Load
3780,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Paul Butterfield Blues Band,The Paul Butterfield Blues Band,03 Blues With A Feeling.mp3,Rock,Load
3781,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Paul Butterfield Blues Band,The Paul Butterfield Blues Band,04 Thank You Mr Poobah.mp3,Rock,Load
3782,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Paul Butterfield Blues Band,The Paul Butterfield Blues Band,05 I Got My Mojo Working.mp3,Rock,Load
3783,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Paul Butterfield Blues Band,The Paul Butterfield Blues Band,06 Mellow Down Easy.mp3,Rock,Load
3784,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Paul Butterfield Blues Band,The Paul Butterfield Blues Band,07 Screamin.mp3,Rock,Load
3785,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Paul Butterfield Blues Band,The Paul Butterfield Blues Band,08 Our Love Is Drifting.mp3,Rock,Load
3786,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Paul Butterfield Blues Band,The Paul Butterfield Blues Band,09 Mystery Train.mp3,Rock,Load
3787,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Paul Butterfield Blues Band,The Paul Butterfield Blues Band,10 Last Night.mp3,Rock,Load
3788,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Paul Butterfield Blues Band,The Paul Butterfield Blues Band,11 Look Over Yonder Wall.mp3,Rock,Load
3789,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Pointer Sisters,Breakout,01 Jump.mp3,Rock,Load
3790,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Pointer Sisters,Breakout,02 Automatic.mp3,Rock,Load
3791,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Pointer Sisters,Breakout,03 Im So Excited.mp3,Rock,Load
3792,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Pointer Sisters,Breakout,04 I Need You.mp3,Rock,Load
3793,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Pointer Sisters,Breakout,05 Neutron Dance.mp3,Rock,Load
3794,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Pointer Sisters,Breakout,06 Dance Electric.mp3,Rock,Load
3795,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Pointer Sisters,Breakout,07 Easy Persuasion.mp3,Rock,Load
3796,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Pointer Sisters,Breakout,08 Baby Come And Get It.mp3,Rock,Load
3797,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Pointer Sisters,Breakout,09 Telegraph Your Love.mp3,Rock,Load
3798,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Pointer Sisters,Breakout,10 Operator.mp3,Rock,Load
3799,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Quintet,V.S.O.P,01 One Of A Kind.mp3,Rock,Load
3800,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Quintet,V.S.O.P,02 Third Plane.mp3,Rock,Load
3801,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Quintet,V.S.O.P,03 Jessica.mp3,Rock,Load
3802,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Quintet,V.S.O.P,04 Lawra.mp3,Rock,Load
3803,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Quintet,V.S.O.P,05 Darts.mp3,Rock,Load
3804,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Quintet,V.S.O.P,06 Dolores.mp3,Rock,Load
3805,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Quintet,V.S.O.P,07 Little Waltz.mp3,Rock,Load
3806,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Quintet,V.S.O.P,08 ByrdLike.mp3,Rock,Load
3807,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Righteous Brothers,Anthology 1962-1974 [Disc 2],2-01 Ebb Tide.mp3,Rock,Load
3808,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Righteous Brothers,Anthology 1962-1974 [Disc 2],2-02 (You're My) Soul And Inspiration.mp3,Rock,Load
3809,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Righteous Brothers,Anthology 1962-1974 [Disc 2],2-03 Stand By.mp3,Rock,Load
3810,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Righteous Brothers,Anthology 1962-1974 [Disc 2],2-04 He.mp3,Rock,Load
3811,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Righteous Brothers,Anthology 1962-1974 [Disc 2],2-05 Go Ahead And Cry.mp3,Rock,Load
3812,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Righteous Brothers,Anthology 1962-1974 [Disc 2],2-06 The White Cliffs Of Dover.mp3,Rock,Load
3813,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Righteous Brothers,Anthology 1962-1974 [Disc 2],2-07 On This Side Of Goodbye.mp3,Rock,Load
3814,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Righteous Brothers,Anthology 1962-1974 [Disc 2],2-08 A Man Without A Dream.mp3,Rock,Load
3815,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Righteous Brothers,Anthology 1962-1974 [Disc 2],2-09 Melancholy Music Man.mp3,Rock,Load
3816,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Righteous Brothers,Anthology 1962-1974 [Disc 2],2-10 Stranded In The Middle Of Noplace.mp3,Rock,Load
3817,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Righteous Brothers,Anthology 1962-1974 [Disc 2],2-11 Hang Ups.mp3,Rock,Load
3818,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Righteous Brothers,Anthology 1962-1974 [Disc 2],2-12 I Can't Make It Alone.mp3,Rock,Load
3819,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Righteous Brothers,Anthology 1962-1974 [Disc 2],2-13 Brown Eyed Woman.mp3,Rock,Load
3820,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Righteous Brothers,Anthology 1962-1974 [Disc 2],2-14 Rock And Roll Heaven.mp3,Rock,Load
